epoch,step,train/beta_eff,train/dice,train/loss,train/loss_bnd,train/loss_dice,train/loss_pts,train/loss_pts_coord,train/loss_pts_hm,train/loss_seg,train/offset_gain_eff,train/sigma_eff,train/w_bnd_eff,train/w_pts_eff,val/beta_eff,val/dice,val/loss,val/loss_bnd,val/loss_dice,val/loss_pts,val/loss_pts_coord,val/loss_pts_hm,val/loss_seg,val/offset_gain_eff,val/pt_vis_count,val/sigma_eff,val/w_bnd_eff,val/w_pts_eff,val_balance_score,val_dice_epoch,val_pt_err_px
0,162,8.0,0.35809704661369324,2.3347620964050293,0.07375805824995041,0.6419029235839844,1.5462687015533447,15.038151741027832,0.04245363175868988,0.4484684467315674,0.5,2.0,0.09999999403953552,0.7999999523162842,8.0,0.4080021381378174,1.676307201385498,0.04134652018547058,0.5919978618621826,0.8671959638595581,8.322677612304688,0.034928224980831146,0.3864179253578186,0.5,0.9969135522842407,2.0,0.10000000149011612,0.800000011920929,0.4060693383216858,0.4080021381378174,14.803421974182129
1,325,8.0,0.4805876314640045,1.373811960220337,0.02564748376607895,0.5194123387336731,0.7085703015327454,6.795436859130859,0.029026618227362633,0.2849785387516022,0.5,1.9499998092651367,0.09999999403953552,0.7999999523162842,8.0,0.4992245137691498,1.4272856712341309,0.017407596111297607,0.5007754564285278,0.8320531845092773,8.08795166015625,0.023257970809936523,0.2591269016265869,0.5,0.9969135522842407,1.9500000476837158,0.10000000149011612,0.800000011920929,0.4636140465736389,0.4992245137691498,14.37845230102539
2,488,8.0,0.5738229155540466,1.1133376359939575,0.010710875503718853,0.42617708444595337,0.6126883625984192,5.940474987030029,0.018640853464603424,0.19593879580497742,0.5,1.899999976158142,0.09999999403953552,0.7999999523162842,8.0,0.5682662725448608,1.2370505332946777,0.009497437626123428,0.43173372745513916,0.7698980569839478,7.547301292419434,0.015167992562055588,0.18844860792160034,0.5,0.9969135522842407,1.899999976158142,0.10000000149011612,0.800000011920929,0.5149341821670532,0.5682662725448608,12.9918851852417
3,651,8.0,0.6662555932998657,0.9181280732154846,0.006683875806629658,0.3337444067001343,0.5667856335639954,5.547295093536377,0.012056110426783562,0.13028672337532043,0.5,1.8499999046325684,0.09999999403953552,0.7999999523162842,8.0,0.682650089263916,1.0964268445968628,0.006963083520531654,0.31734997034072876,0.8118269443511963,8.020257949829102,0.009801141917705536,0.12891903519630432,0.5,0.9969135522842407,1.850000023841858,0.10000000149011612,0.800000011920929,0.5770513415336609,0.682650089263916,13.886117935180664
4,814,8.0,0.7448201775550842,0.7816579937934875,0.005208851769566536,0.25517982244491577,0.5417264699935913,5.337095737457275,0.008016932755708694,0.0925760567188263,0.5,1.8000000715255737,0.09999999403953552,0.7999999523162842,8.0,0.7488309144973755,0.9612882137298584,0.006007546093314886,0.2511690855026245,0.7562466263771057,7.494507789611816,0.006795802619308233,0.10452108085155487,0.5,0.9969135522842407,1.7999999523162842,0.10000000149011612,0.800000011920929,0.6265931725502014,0.7488309144973755,12.561314582824707
5,977,8.0,0.8026014566421509,0.6832786202430725,0.004546902608126402,0.19739849865436554,0.517601728439331,5.121747970581055,0.005426910240203142,0.0713440477848053,0.5,1.75,0.09999999403953552,0.7999999523162842,8.0,0.7872244715690613,0.8813591599464417,0.00561361713334918,0.21277552843093872,0.7153525948524475,7.105216026306152,0.004831001162528992,0.0957401692867279,0.5,0.9969135522842407,1.75,0.10000000149011612,0.800000011920929,0.6553859710693359,0.7872244715690613,11.851801872253418
6,1140,8.0,0.8430073261260986,0.6176341772079468,0.004233975429087877,0.1569925993680954,0.5022029876708984,4.982705593109131,0.003932379186153412,0.05845582112669945,0.5,1.6999998092651367,0.09999999403953552,0.7999999523162842,8.0,0.8189966678619385,0.9106094837188721,0.005416106898337603,0.18100331723690033,0.8133341073989868,8.097284317016602,0.003605749923735857,0.0783972442150116,0.5,0.9969135522842407,1.7000000476837158,0.10000000149011612,0.800000011920929,0.6598510146141052,0.8189966678619385,13.745491027832031
7,1303,8.0,0.8738571405410767,0.5674126744270325,0.00420808931812644,0.12614288926124573,0.48993292450904846,4.868921756744385,0.0030407072044909,0.04890262335538864,0.5,1.6500000953674316,0.09999999403953552,0.7999999523162842,8.0,0.8485147953033447,0.8289831876754761,0.005328613333404064,0.15148523449897766,0.7492845058441162,7.464528560638428,0.0028316315729171038,0.0775374323129654,0.5,0.9969135522842407,1.649999976158142,0.10000000149011612,0.800000011920929,0.6862099170684814,0.8485147953033447,12.585976600646973
8,1466,8.0,0.8910168409347534,0.5351402759552002,0.004150000866502523,0.1089831218123436,0.4770413041114807,4.745210647583008,0.002520256442949176,0.04410908743739128,0.5,1.5999999046325684,0.09999999403953552,0.7999999523162842,8.0,0.8522410988807678,0.8406758904457092,0.0052820551209151745,0.14775894582271576,0.7670149207115173,7.647467613220215,0.002268146490678191,0.07877685874700546,0.5,0.9969135522842407,1.600000023841858,0.10000000149011612,0.800000011920929,0.6850998401641846,0.8522410988807678,13.020895957946777
9,1629,8.0,0.9020196199417114,0.5116230845451355,0.004078782629221678,0.09798026084899902,0.46431493759155273,4.6230010986328125,0.0020147990435361862,0.04178304970264435,0.5,1.5499998331069946,0.09999999403953552,0.7999999523162842,8.0,0.8599076867103577,0.8375871181488037,0.005230313166975975,0.14009231328964233,0.762250542640686,7.6041460037231445,0.001835883827880025,0.08717139065265656,0.5,0.9969135522842407,1.5499999523162842,0.10000000149011612,0.800000011920929,0.6908211708068848,0.8599076867103577,12.873275756835938
