epoch,step,train/dice,train/loss,train/loss_bnd,train/loss_dice,train/loss_pts,train/loss_pts_coord,train/loss_pts_hm,train/loss_seg,train/sigma_max,train/sigma_min,train/w_bnd_eff,train/w_pts_eff,train/w_seg_eff,val/dice,val/loss,val/loss_bnd,val/loss_dice,val/loss_pts,val/loss_pts_coord,val/loss_pts_hm,val/loss_seg,val/pt_vis_count,val/sigma_max,val/sigma_min,val/w_bnd_eff,val/w_pts_eff,val/w_seg_eff,val_balance_score,val_dice_epoch,val_pt_err_px
10,2045,0.9346907138824463,0.3671847879886627,0.0022864541970193386,0.06530923396348953,0.48721814155578613,4.8634114265441895,0.0008770069689489901,0.035401951521635056,2.5,2.5,10.0,0.5,1.0,0.886033833026886,0.5735633969306946,0.00338216545060277,0.113966204226017,0.6975967288017273,6.967387676239014,0.0008578975102864206,0.07697724550962448,1.0,2.5,2.5,10.0,0.5,1.0,0.7170728445053101,0.886033833026886,11.56886100769043
11,2231,0.9352989792823792,0.36663317680358887,0.002246629446744919,0.06470108032226562,0.48776260018348694,4.869721412658691,0.0007904623635113239,0.03558448702096939,2.450000047683716,2.450000047683716,10.0,0.5,1.0,0.8884328007698059,0.5615562796592712,0.003374327439814806,0.11156720668077469,0.6770479679107666,6.763587951660156,0.0006891654920764267,0.07772184908390045,1.0,2.450000047683716,2.450000047683716,10.0,0.5,1.0,0.7223418354988098,0.8884328007698059,11.132475852966309
12,2417,0.9368066191673279,0.35918179154396057,0.0022164538968354464,0.0631934329867363,0.4792310297489166,4.784663677215576,0.0007646575686521828,0.034208327531814575,2.4000000953674316,2.4000000953674316,10.0,0.5,1.0,0.897337794303894,0.523192286491394,0.0032552476041018963,0.10266216844320297,0.6394178867340088,6.387840747833252,0.000633734161965549,0.0682687759399414,1.0,2.4000000953674316,2.4000000953674316,10.0,0.5,1.0,0.7352579236030579,0.897337794303894,10.319497108459473
13,2603,0.9381914138793945,0.354671835899353,0.0022218755912035704,0.06180858612060547,0.4739125072956085,4.733705997467041,0.000541863904800266,0.033688273280858994,2.3499999046325684,2.3499999046325684,10.0,0.5,1.0,0.8977042436599731,0.5415685772895813,0.0033079576678574085,0.10229579359292984,0.6880614161491394,6.876755714416504,0.0003858255222439766,0.062162432819604874,1.0,2.3499999046325684,2.3499999046325684,10.0,0.5,1.0,0.7248361706733704,0.8977042436599731,11.480706214904785
14,2789,0.9406907558441162,0.3464163839817047,0.0021594027057290077,0.05930927395820618,0.4665244221687317,4.662889003753662,0.00023556624364573509,0.03225085139274597,2.299999952316284,2.299999952316284,10.0,0.5,1.0,0.8894161581993103,0.5484533905982971,0.0032938176300376654,0.11058387905359268,0.6683457493782043,6.681559085845947,0.00018984645430464298,0.07075846195220947,1.0,2.3000001907348633,2.3000001907348633,10.0,0.5,1.0,0.7239875793457031,0.8894161581993103,11.015257835388184
15,2975,0.9410549402236938,0.34892717003822327,0.0021502168383449316,0.0589449480175972,0.47283419966697693,4.726991653442383,0.00013503653462976217,0.032062940299510956,2.25,2.25,10.0,0.5,1.0,0.8960810899734497,0.5581368207931519,0.0033917101100087166,0.1039188876748085,0.6947547197341919,6.946547031402588,9.996253356803209e-05,0.07292350381612778,1.0,2.25,2.25,10.0,0.5,1.0,0.723867654800415,0.8960810899734497,11.480085372924805
16,3161,0.9418670535087585,0.3455681800842285,0.002145476173609495,0.05813298001885414,0.4682830572128296,4.682153224945068,6.776087684556842e-05,0.031838901340961456,2.200000047683716,2.200000047683716,10.0,0.5,1.0,0.8920324444770813,0.6113795042037964,0.0033546164631843567,0.10796761512756348,0.8031848669052124,8.031116485595703,7.319478754652664e-05,0.06827329099178314,1.0,2.200000047683716,2.200000047683716,10.0,0.5,1.0,0.7032842636108398,0.8920324444770813,13.80034351348877
17,3347,0.9388540983200073,0.3546331226825714,0.0021697545889765024,0.061145901679992676,0.4765048623085022,4.7645039558410645,5.4448919399874285e-05,0.03353727608919144,2.1500000953674316,2.1500000953674316,10.0,0.5,1.0,0.8901443481445312,0.6050041913986206,0.003365178359672427,0.10985571891069412,0.7758292555809021,7.757669925689697,6.22740772087127e-05,0.07358205318450928,1.0,2.1500000953674316,2.1500000953674316,10.0,0.5,1.0,0.7052472829818726,0.8901443481445312,13.369850158691406
18,3533,0.942875862121582,0.3392993211746216,0.002123928163200617,0.05712415650486946,0.4596084952354431,4.59550666809082,5.785879693576135e-05,0.03113161027431488,2.0999999046325684,2.0999999046325684,10.0,0.5,1.0,0.9007582068443298,0.5228214263916016,0.0032630744390189648,0.09924181550741196,0.6580681204795837,6.580024719238281,6.570289406226948e-05,0.061914749443531036,1.0,2.0999999046325684,2.0999999046325684,10.0,0.5,1.0,0.7323443293571472,0.9007582068443298,10.845338821411133
19,3719,0.9481455683708191,0.31987231969833374,0.0020068343728780746,0.05185442045331001,0.4395308494567871,4.394663333892822,6.449750071624294e-05,0.028184136375784874,2.049999952316284,2.049999952316284,10.0,0.5,1.0,0.9019116163253784,0.5198862552642822,0.0032873600721359253,0.0980883315205574,0.6534350514411926,6.533655643463135,6.948292866582051e-05,0.06220681965351105,1.0,2.0500001907348633,2.0500001907348633,10.0,0.5,1.0,0.7341474294662476,0.9019116163253784,10.725341796875
20,3905,0.9502487182617188,0.3118572533130646,0.0019656710792332888,0.04975133761763573,0.4310908913612366,4.310208320617676,7.009000546531752e-05,0.02690373919904232,2.0,2.0,10.0,0.5,1.0,0.898820161819458,0.5391060709953308,0.003362693591043353,0.10117987543344498,0.6644939184188843,6.644186496734619,7.528051355620846e-05,0.0720522552728653,1.0,2.0,2.0,10.0,0.5,1.0,0.7300312519073486,0.898820161819458,10.97104549407959
21,4091,0.9516850709915161,0.3004939556121826,0.0019452396081760526,0.04831487312912941,0.4271416962146759,4.2706379890441895,7.790236850269139e-05,0.026274865493178368,1.9500000476837158,1.9500000476837158,10.0,0.4833332896232605,1.0,0.9018656611442566,0.5229801535606384,0.0033544835168868303,0.09813427925109863,0.6707754135131836,6.70687198638916,8.819760114420205e-05,0.06709292531013489,1.0,1.9499999284744263,1.9499999284744263,10.0,0.4833333194255829,1.0,0.7306863069534302,0.9018656611442566,11.100730895996094
22,4277,0.9531136751174927,0.2882331907749176,0.0019085288513451815,0.0468863770365715,0.42183294892311096,4.217465400695801,8.643564797239378e-05,0.025406140834093094,1.899999976158142,1.899999976158142,10.0,0.46666663885116577,1.0,0.9033836722373962,0.5065068006515503,0.0033022528514266014,0.09661633521318436,0.6627282500267029,6.626369953155518,9.129205864155665e-05,0.06759480386972427,1.0,1.9000000953674316,1.9000000953674316,10.0,0.46666663885116577,1.0,0.7323595881462097,0.9033836722373962,11.016199111938477
23,4463,0.9539450407028198,0.27854976058006287,0.0018960474990308285,0.04605493322014809,0.4193441867828369,4.192654609680176,7.868430111557245e-05,0.024829495698213577,1.850000023841858,1.850000023841858,10.0,0.44999998807907104,1.0,0.9037067890167236,0.4966668486595154,0.0033914786763489246,0.09629327058792114,0.6561639904975891,6.560805797576904,8.32756923045963e-05,0.07118503749370575,1.0,1.850000023841858,1.850000023841858,10.0,0.45000001788139343,1.0,0.7349115610122681,0.9037067890167236,10.75899887084961
24,4649,0.954490602016449,0.2689448595046997,0.001864803140051663,0.04550936818122864,0.41594257950782776,4.158725738525391,7.003243081271648e-05,0.02454567514359951,1.7999999523162842,1.7999999523162842,10.0,0.4333333373069763,1.0,0.9037376046180725,0.49092379212379456,0.003442970337346196,0.09626245498657227,0.6670374274253845,6.669650077819824,7.238319813041016e-05,0.07118202745914459,1.0,1.8000000715255737,1.8000000715255737,10.0,0.43333330750465393,1.0,0.7320311069488525,0.9037376046180725,11.076088905334473
25,4835,0.9564418196678162,0.2554871141910553,0.001813049428164959,0.04355815798044205,0.40908560156822205,4.090220928192139,6.345897418214008e-05,0.02334614470601082,1.75,1.75,10.0,0.4166666567325592,1.0,0.9018614292144775,0.48277547955513,0.00339453830383718,0.09813862293958664,0.6642564535140991,6.641838073730469,7.265659951372072e-05,0.07391799241304398,1.0,1.75,1.75,10.0,0.4166666567325592,1.0,0.7315940856933594,0.9018614292144775,10.999883651733398
26,5021,0.9577817320823669,0.24424374103546143,0.001784399151802063,0.04221830144524574,0.4031609296798706,4.030989170074463,6.199381459737197e-05,0.02291709929704666,1.7000000476837158,1.7000000476837158,10.0,0.4000000059604645,1.0,0.9010975956916809,0.4757753014564514,0.003449440933763981,0.09890244901180267,0.6671867370605469,6.6711649894714355,7.01826938893646e-05,0.07550373673439026,1.0,1.7000000476837158,1.7000000476837158,10.0,0.4000000059604645,1.0,0.7306506037712097,0.9010975956916809,11.053515434265137
27,5207,0.9593126177787781,0.23446564376354218,0.0017367890104651451,0.040687382221221924,0.4030386805534363,4.029798984527588,5.8775662182597443e-05,0.0219122264534235,1.649999976158142,1.649999976158142,10.0,0.38333335518836975,1.0,0.89832603931427,0.4716548025608063,0.0034712664783000946,0.10167396813631058,0.6713437438011169,6.712768077850342,6.694193871226162e-05,0.07791969925165176,1.0,1.6500000953674316,1.6500000953674316,10.0,0.38333332538604736,1.0,0.7282196879386902,0.89832603931427,11.138959884643555
28,5393,0.9598082900047302,0.226347416639328,0.0016992968739941716,0.04019175469875336,0.40188950300216675,4.0183491706848145,5.457962834043428e-05,0.02180318906903267,1.600000023841858,1.600000023841858,10.0,0.36666664481163025,1.0,0.9008117318153381,0.4498392641544342,0.003405001014471054,0.09918837994337082,0.6567352414131165,6.566743850708008,6.083054904593155e-05,0.07579799741506577,1.0,1.600000023841858,1.600000023841858,10.0,0.366666704416275,1.0,0.7325709462165833,0.9008117318153381,10.824235916137695
29,5579,0.9595628380775452,0.21917900443077087,0.0017179481219500303,0.04043719917535782,0.39948928356170654,3.994389295578003,5.0324397307122126e-05,0.021741097792983055,1.5499999523162842,1.5499999523162842,10.0,0.3499999940395355,1.0,0.9041365385055542,0.43578773736953735,0.0034052033443003893,0.09586349874734879,0.666677713394165,6.666215896606445,5.609925210592337e-05,0.07253499329090118,1.0,1.5499998331069946,1.5499998331069946,10.0,0.3500000238418579,1.0,0.7324535250663757,0.9041365385055542,11.055780410766602
30,5765,0.9605919718742371,0.21023383736610413,0.00170023029204458,0.03940805792808533,0.3979642391204834,3.979173183441162,4.6868797653587535e-05,0.02116871438920498,1.5,1.5,10.0,0.3333333432674408,1.0,0.9029516577720642,0.4292491376399994,0.0034513354767113924,0.0970483124256134,0.664635419845581,6.645816326141357,5.368968777474947e-05,0.0761423408985138,1.0,1.5,1.5,10.0,0.3333333432674408,1.0,0.7323591113090515,0.9029516577720642,10.987667083740234
31,5951,0.9618108868598938,0.1997189223766327,0.001636406290344894,0.0381891094148159,0.3939220905303955,3.9387476444244385,4.728488784166984e-05,0.02042374759912491,1.5,1.5,10.0,0.3166666626930237,1.0,0.9031715393066406,0.4209539294242859,0.003493013558909297,0.09682847559452057,0.6673018336296082,6.6724853515625,5.320382842910476e-05,0.07788307964801788,1.0,1.5,1.5,10.0,0.3166666626930237,1.0,0.7318176627159119,0.9031715393066406,11.062081336975098
32,6137,0.9620965719223022,0.19212116301059723,0.0016336445696651936,0.03790341317653656,0.39213865995407104,3.9209160804748535,4.7032215661602095e-05,0.020239684730768204,1.5,1.5,10.0,0.30000001192092896,1.0,0.9047318696975708,0.40800830721855164,0.003462310181930661,0.09526815265417099,0.6648732423782349,6.648189067840576,5.4278196330415085e-05,0.07865510880947113,1.0,1.5,1.5,10.0,0.30000001192092896,1.0,0.733210027217865,0.9047318696975708,11.011613845825195
33,6323,0.9627704620361328,0.18421263992786407,0.0016174239572137594,0.03722953796386719,0.39133936166763306,3.912929058074951,4.6448982175206766e-05,0.019929345697164536,1.5,1.5,10.0,0.28333333134651184,1.0,0.9033348560333252,0.3986780345439911,0.0035001221112906933,0.09666518121957779,0.6589789986610413,6.589269161224365,5.213796976022422e-05,0.08030090481042862,1.0,1.5,1.5,10.0,0.28333336114883423,1.0,0.7334955334663391,0.9033348560333252,10.888317108154297
34,6509,0.9627859592437744,0.17748071253299713,0.0015909152571111917,0.03721403330564499,0.39194127917289734,3.9189486503601074,4.6423978346865624e-05,0.01983983814716339,1.5,1.5,10.0,0.2666667103767395,1.0,0.903020441532135,0.38937392830848694,0.0035121412947773933,0.096979521214962,0.6624376773834229,6.62385892868042,5.169226278667338e-05,0.08062297105789185,1.0,1.5,1.5,10.0,0.2666666805744171,1.0,0.7328758239746094,0.903020441532135,10.93543815612793
