epoch,step,train/beta_eff,train/dice,train/loss,train/loss_bnd,train/loss_dice,train/loss_pts,train/loss_pts_coord,train/loss_pts_hm,train/loss_seg,train/offset_gain_eff,train/sigma_eff,train/w_bnd_eff,train/w_pts_eff,val/beta_eff,val/dice,val/loss,val/loss_bnd,val/loss_dice,val/loss_pts,val/loss_pts_coord,val/loss_pts_hm,val/loss_seg,val/offset_gain_eff,val/pt_vis_count,val/sigma_eff,val/w_bnd_eff,val/w_pts_eff,val_balance_score,val_dice_epoch,val_pt_err_px
20,3422,12.0,0.9419553279876709,0.42208757996559143,0.0030774076003581285,0.05804458260536194,0.4193030297756195,4.187604904174805,0.0005425365525297821,0.028292791917920113,0.7999999523162842,1.5,0.09999999403953552,0.7999999523162842,12.0,0.8807322382926941,0.7921361923217773,0.004267001524567604,0.11926773935556412,0.730109691619873,7.295248985290527,0.0005847606807947159,0.08835406601428986,0.800000011920929,0.9969135522842407,1.5,0.10000000149011612,0.800000011920929,0.7081025838851929,0.8807322382926941,12.26387882232666
21,3585,12.0,0.9442117214202881,0.4040778577327728,0.003012518398463726,0.05578836798667908,0.4144197106361389,4.138925075531006,0.0005272357375361025,0.02750367484986782,0.9000000357627869,1.5,0.09999999403953552,0.7733333110809326,12.0,0.8859809041023254,0.7998181581497192,0.004243600182235241,0.11401906609535217,0.7729065418243408,7.7237229347229,0.0005342898075468838,0.08766037225723267,0.8999999761581421,0.9969135522842407,1.5,0.10000000149011612,0.7733333110809326,0.704529881477356,0.8859809041023254,13.129228591918945
22,3748,12.0,0.9448924660682678,0.38914600014686584,0.0029718519654124975,0.05510751157999039,0.4105420708656311,4.100607395172119,0.0004813138803001493,0.02720319665968418,1.0,1.5,0.09999999403953552,0.746666669845581,12.0,0.8825256824493408,0.7873435020446777,0.004265401046723127,0.11747434735298157,0.7749959230422974,7.744752883911133,0.0005206391215324402,0.09077897667884827,1.0,0.9969135522842407,1.5,0.10000000149011612,0.746666669845581,0.7015784978866577,0.8825256824493408,13.247284889221191
23,3911,12.0,0.9459097385406494,0.37314876914024353,0.002984308172017336,0.05409027636051178,0.4059279263019562,4.054261207580566,0.0005017356597818434,0.026491960510611534,1.0,1.5,0.09999999403953552,0.7199999690055847,12.0,0.8834373950958252,0.7481732368469238,0.004222257528454065,0.11656264960765839,0.7560409307479858,7.555418014526367,0.0004991175956092775,0.08683891594409943,1.0,0.9969135522842407,1.5,0.10000000149011612,0.7200000286102295,0.7055617570877075,0.8834373950958252,12.792110443115234
24,4074,12.0,0.9471588730812073,0.3574516475200653,0.0028661303222179413,0.0528411865234375,0.40186959505081177,4.01418399810791,0.00045123594463802874,0.025694241747260094,1.0,1.5,0.09999999403953552,0.6933333277702332,12.0,0.8844487071037292,0.7321836948394775,0.004280059132725,0.11555129289627075,0.7603316903114319,7.598712921142578,0.0004603792040143162,0.0890410915017128,1.0,0.9969135522842407,1.5,0.10000000149011612,0.6933333277702332,0.7052028179168701,0.8844487071037292,12.918225288391113
25,4237,12.0,0.948578953742981,0.3423575460910797,0.0029511447064578533,0.051421087235212326,0.3986961543560028,3.9829328060150146,0.00040279797394759953,0.024843959137797356,1.0,1.5,0.09999999403953552,0.6666666865348816,12.0,0.8813192844390869,0.7155448794364929,0.004283490590751171,0.11868076026439667,0.7609570026397705,7.605432510375977,0.0004137860960327089,0.08913104981184006,1.0,0.9969135522842407,1.5,0.10000000149011612,0.6666666865348816,0.7035279870033264,0.8813192844390869,12.891620635986328
26,4400,12.0,0.9497822523117065,0.32758840918540955,0.0028105969540774822,0.050217658281326294,0.39493536949157715,3.944934129714966,0.00044199827243573964,0.024331018328666687,1.0,1.5,0.09999999403953552,0.6399999260902405,12.0,0.8859723806381226,0.7102439403533936,0.004216865636408329,0.11402758955955505,0.7881426811218262,7.877701282501221,0.0003725597052834928,0.09138327836990356,1.0,0.9969135522842407,1.5,0.10000000149011612,0.6399999856948853,0.7022792100906372,0.8859723806381226,13.433504104614258
27,4563,12.0,0.9508365988731384,0.31391409039497375,0.0027173433918505907,0.049163367599248886,0.3929368853569031,3.9255714416503906,0.0003797124372795224,0.02347770892083645,1.0,1.5,0.09999999403953552,0.6133332848548889,12.0,0.8802905082702637,0.6982080936431885,0.0043539246544241905,0.11970952153205872,0.7901281714439392,7.897397518157959,0.0003884588659275323,0.09345115721225739,1.0,0.9969135522842407,1.5,0.10000000149011612,0.6133333444595337,0.6980376839637756,0.8802905082702637,13.548337936401367
28,4726,12.0,0.9514782428741455,0.30197134613990784,0.0026557226665318012,0.048521738499403,0.3917780816555023,3.913630962371826,0.00041494370088912547,0.023340893909335136,1.0,1.5,0.09999999403953552,0.5866666436195374,12.0,0.8810717463493347,0.6698428392410278,0.004354017786681652,0.11892823874950409,0.7725728154182434,7.7225542068481445,0.00031735480297356844,0.0972365140914917,1.0,0.9969135522842407,1.5,0.10000000149011612,0.5866666436195374,0.7010993957519531,0.8810717463493347,13.19427490234375
29,4889,12.0,0.952499270439148,0.2880597710609436,0.0026126729790121317,0.04750065505504608,0.38859668374061584,3.8825323581695557,0.0003434077079873532,0.022683696821331978,1.0,1.5,0.09999999403953552,0.5600000023841858,12.0,0.8843002915382385,0.6490836143493652,0.004254838451743126,0.11569973081350327,0.779239296913147,7.7886528968811035,0.0003740483953151852,0.09658437222242355,1.0,0.9969135522842407,1.5,0.10000000149011612,0.5600000023841858,0.701812744140625,0.8843002915382385,13.360045433044434
30,5052,12.0,0.9529879093170166,0.27606144547462463,0.0025449716486036777,0.04701211303472519,0.3865741491317749,3.862220287322998,0.00035212846705690026,0.02262193150818348,1.0,1.5,0.09999999403953552,0.5333333611488342,12.0,0.8830589056015015,0.6266851425170898,0.004327146802097559,0.11694106459617615,0.7755955457687378,7.752370834350586,0.0003585060185287148,0.09566038101911545,1.0,0.9969135522842407,1.5,0.10000000149011612,0.5333333611488342,0.7017848491668701,0.8830589056015015,13.262640953063965
31,5215,12.0,0.9537440538406372,0.2635265588760376,0.0024855989031493664,0.046255894005298615,0.3851832151412964,3.8482680320739746,0.00035636918619275093,0.021862609311938286,1.0,1.5,0.09999999403953552,0.5066666603088379,12.0,0.881813645362854,0.6046705842018127,0.004278447479009628,0.11818637698888779,0.7628024816513062,7.623873710632324,0.00041510979644954205,0.09956976026296616,1.0,0.9969135522842407,1.5,0.10000000149011612,0.5066666603088379,0.703086793422699,0.881813645362854,12.988688468933105
32,5378,12.0,0.9551088213920593,0.2493073046207428,0.0025435814168304205,0.04489117115736008,0.38144728541374207,3.8105902671813965,0.0003882611636072397,0.021067095920443535,1.0,1.5,0.09999999403953552,0.47999998927116394,12.0,0.8823287487030029,0.5956205129623413,0.004324769135564566,0.11767126619815826,0.7881617546081543,7.877768039703369,0.0003849260101560503,0.09919913113117218,1.0,0.9969135522842407,1.5,0.10000000149011612,0.47999998927116394,0.6994554996490479,0.8823287487030029,13.521355628967285
33,5541,12.0,0.9558619856834412,0.23661953210830688,0.0024874743539839983,0.04413797706365585,0.3783811926841736,3.7803685665130615,0.0003442996821831912,0.020700007677078247,1.0,1.5,0.09999999403953552,0.45333331823349,12.0,0.8839889168739319,0.5710589289665222,0.004274454433470964,0.11601108312606812,0.7842016220092773,7.838830947875977,0.0003184214001521468,0.09911566227674484,1.0,0.9969135522842407,1.5,0.10000000149011612,0.4533333480358124,0.7012154459953308,0.8839889168739319,13.416177749633789
34,5704,12.0,0.9561948180198669,0.2253762185573578,0.002394005423411727,0.04380517825484276,0.3771790564060211,3.7685792446136475,0.000321097148116678,0.02040191739797592,1.0,1.5,0.09999999403953552,0.42666661739349365,12.0,0.880058228969574,0.5581250190734863,0.004345633555203676,0.11994175612926483,0.7755593061447144,7.752497673034668,0.00030946091283112764,0.10684344172477722,1.0,0.9969135522842407,1.5,0.10000000149011612,0.4266666769981384,0.7004232406616211,0.880058228969574,13.203429222106934
