epoch,step,train/beta_eff,train/dice,train/loss,train/loss_bnd,train/loss_dice,train/loss_pts,train/loss_pts_coord,train/loss_pts_hm,train/loss_seg,train/offset_gain_eff,train/sigma_eff,train/w_bnd_eff,train/w_pts_eff,val/beta_eff,val/dice,val/loss,val/loss_bnd,val/loss_dice,val/loss_pts,val/loss_pts_coord,val/loss_pts_hm,val/loss_seg,val/offset_gain_eff,val/pt_vis_count,val/sigma_eff,val/w_bnd_eff,val/w_pts_eff,val_balance_score,val_dice_epoch,val_pt_err_px
0,162,4.0,0.3581894338130951,2.3988335132598877,0.0,0.6418105363845825,1.632704257965088,15.860716819763184,0.046632539480924606,0.45085981488227844,0.5,2.0,0.0,0.7999999523162842,4.0,0.40624281764030457,1.8078901767730713,0.0,0.593757152557373,1.084312081336975,10.437182426452637,0.04059382528066635,0.3466833233833313,0.5,0.9969135522842407,2.0,0.0,0.800000011920929,0.3797977566719055,0.40624281764030457,19.400508880615234
1,325,5.0,0.47643527388572693,1.3706458806991577,0.0,0.5235646963119507,0.7146105170249939,6.803684711456299,0.03424203768372536,0.27539268136024475,0.5,1.9499998092651367,0.0,0.7999999523162842,5.0,0.5039902925491333,1.333739161491394,0.0,0.4960096776485443,0.7573100328445435,7.316458702087402,0.02566417306661606,0.23188146948814392,0.5,0.9969135522842407,1.9500000476837158,0.0,0.800000011920929,0.480426549911499,0.5039902925491333,12.467823028564453
2,488,6.0,0.5808042883872986,1.0942684412002563,0.0,0.4191957116127014,0.6124458312988281,5.898146629333496,0.022631144151091576,0.18511614203453064,0.5,1.899999976158142,0.0,0.7999999523162842,6.0,0.6162968873977661,1.1431519985198975,0.0,0.3837030529975891,0.7463775873184204,7.28718900680542,0.017658693715929985,0.16234678030014038,0.5,0.9969135522842407,1.899999976158142,0.0,0.800000011920929,0.5479579567909241,0.6162968873977661,12.449228286743164
3,651,7.0,0.673216700553894,0.91227787733078,0.0,0.32678329944610596,0.5726266503334045,5.577068328857422,0.014919830486178398,0.12739330530166626,0.5,1.8499999046325684,0.0,0.7999999523162842,7.0,0.6997625827789307,1.032844066619873,0.0,0.3002374470233917,0.7701973915100098,7.581836700439453,0.012013804167509079,0.11644865572452545,0.5,0.9969135522842407,1.850000023841858,0.0,0.800000011920929,0.5937573909759521,0.6997625827789307,13.001747131347656
4,814,8.0,0.7472318410873413,0.7787061929702759,0.0,0.2527680993080139,0.5415506362915039,5.314589023590088,0.010091722942888737,0.09269751608371735,0.5,1.8000000715255737,0.0,0.7999999523162842,8.0,0.7626062631607056,0.9246047735214233,0.0,0.23739370703697205,0.7366127371788025,7.281299114227295,0.008482775650918484,0.09792089462280273,0.5,0.9969135522842407,1.7999999523162842,0.0,0.800000011920929,0.6360291242599487,0.7626062631607056,12.413311958312988
5,977,9.0,0.8024907112121582,0.6836954951286316,0.0,0.1975092887878418,0.5181561708450317,5.111526966094971,0.007003431674093008,0.07166124880313873,0.5,1.75,0.0,0.7999999523162842,9.0,0.7891464233398438,0.8823689222335815,0.0,0.21085354685783386,0.722679615020752,7.16532564163208,0.0061470624059438705,0.0933716893196106,0.5,0.9969135522842407,1.75,0.0,0.800000011920929,0.6548811197280884,0.7891464233398438,12.05153751373291
6,1140,10.0,0.83995121717453,0.6201421022415161,0.0,0.16004878282546997,0.5005373954772949,4.95496129989624,0.005041331518441439,0.0596633143723011,0.5,1.6999998092651367,0.0,0.7999999523162842,10.0,0.8224800229072571,0.846382737159729,0.0,0.1775199919939041,0.7341784238815308,7.298384666442871,0.004339905455708504,0.08152003586292267,0.5,0.9969135522842407,1.7000000476837158,0.0,0.800000011920929,0.6717039346694946,0.8224800229072571,12.444683074951172
7,1303,11.0,0.8655256628990173,0.5772293210029602,0.0,0.13447433710098267,0.4890802800655365,4.851841926574707,0.0038960750680416822,0.051490746438503265,0.5,1.6500000953674316,0.0,0.7999999523162842,11.0,0.8360167741775513,0.8137207627296448,0.0,0.16398319602012634,0.7135492563247681,7.098913192749023,0.003657919354736805,0.07889814674854279,0.5,0.9969135522842407,1.649999976158142,0.0,0.800000011920929,0.6839465498924255,0.8360167741775513,11.93746280670166
8,1466,12.0,0.8833556175231934,0.544485867023468,0.0,0.11664434522390366,0.4775528013706207,4.744356155395508,0.0031171583104878664,0.045799270272254944,0.5,1.5999999046325684,0.0,0.7999999523162842,12.0,0.8490844368934631,0.7989624738693237,0.0,0.15091556310653687,0.7143988609313965,7.117846488952637,0.0026141637936234474,0.07652781903743744,0.5,0.9969135522842407,1.600000023841858,0.0,0.800000011920929,0.6914103031158447,0.8490844368934631,11.982897758483887
9,1629,12.0,0.8943181037902832,0.5241246223449707,0.0,0.10568184405565262,0.46889737248420715,4.664791107177734,0.0024183073546737432,0.043324872851371765,0.5,1.5499998331069946,0.0,0.7999999523162842,12.0,0.8552430868148804,0.7949277758598328,0.0,0.14475694298744202,0.7172597646713257,7.150565147399902,0.002203261014074087,0.0763629898428917,0.5,0.9969135522842407,1.5499999523162842,0.0,0.800000011920929,0.6947362422943115,0.8552430868148804,12.027595520019531
