epoch,step,train/beta_eff,train/dice,train/loss,train/loss_bnd,train/loss_dice,train/loss_pts,train/loss_pts_coord,train/loss_pts_hm,train/loss_seg,train/offset_gain_eff,train/sigma_eff,train/w_bnd_eff,train/w_pts_eff,val/beta_eff,val/dice,val/loss,val/loss_bnd,val/loss_dice,val/loss_pts,val/loss_pts_coord,val/loss_pts_hm,val/loss_seg,val/offset_gain_eff,val/pt_vis_count,val/sigma_eff,val/w_bnd_eff,val/w_pts_eff,val_balance_score,val_dice_epoch,val_pt_err_px
0,162,4.0,0.3644459545612335,2.2532427310943604,0.07734217494726181,0.6355540156364441,1.4651001691818237,14.187468528747559,0.046353451907634735,0.43787410855293274,0.5,2.0,0.09999999403953552,0.7999999523162842,4.0,0.40745553374290466,1.8385229110717773,0.048080671578645706,0.592544436454773,1.1101608276367188,10.708000183105469,0.03936077654361725,0.35304170846939087,0.5,0.9969135522842407,2.0,0.10000000149011612,0.800000011920929,0.3790036141872406,0.40745553374290466,19.733083724975586
1,325,4.5,0.47715336084365845,1.3474440574645996,0.029424546286463737,0.5228465795516968,0.6902626752853394,6.582065582275391,0.03205609321594238,0.2694447934627533,0.5,1.9499998092651367,0.09999999403953552,0.7999999523162842,4.5,0.496563583612442,1.4015169143676758,0.01976928859949112,0.5034363269805908,0.8142704367637634,7.898443698883057,0.024426020681858063,0.24468719959259033,0.5,0.9969135522842407,1.9500000476837158,0.10000000149011612,0.800000011920929,0.46584370732307434,0.496563583612442,13.822914123535156
2,488,5.0,0.5716274380683899,1.0931559801101685,0.011614805087447166,0.42837247252464294,0.6007851958274841,5.8080010414123535,0.019985096529126167,0.18299387395381927,0.5,1.899999976158142,0.09999999403953552,0.7999999523162842,5.0,0.5987963080406189,1.177432894706726,0.009257831610739231,0.4012036919593811,0.7750462293624878,7.591358184814453,0.015910368412733078,0.1552664041519165,0.5,0.9969135522842407,1.899999976158142,0.10000000149011612,0.800000011920929,0.5336366295814514,0.5987963080406189,12.941193580627441
3,651,5.5,0.6644341945648193,0.9125719666481018,0.006731837056577206,0.3355657458305359,0.5614463090896606,5.488716125488281,0.012574655003845692,0.12717601656913757,0.5,1.8499999046325684,0.09999999403953552,0.7999999523162842,5.5,0.6678853034973145,1.094001054763794,0.006685391999781132,0.33211472630500793,0.7923818826675415,7.829890251159668,0.009392771869897842,0.1273123323917389,0.5,0.9969135522842407,1.850000023841858,0.10000000149011612,0.800000011920929,0.5709047317504883,0.6678853034973145,13.505413055419922
4,814,6.0,0.7435752749443054,0.771638035774231,0.00519575783982873,0.2564246952533722,0.5289384126663208,5.2084197998046875,0.008096464909613132,0.09154301136732101,0.5,1.8000000715255737,0.09999999403953552,0.7999999523162842,6.0,0.7417368292808533,0.9679937362670898,0.005904708057641983,0.25826317071914673,0.7573279738426208,7.506927013397217,0.006635288707911968,0.10327768325805664,0.5,0.9969135522842407,1.7999999523162842,0.10000000149011612,0.800000011920929,0.6223087906837463,0.7417368292808533,12.564871788024902
5,977,6.5,0.8026484847068787,0.6764450669288635,0.004628341645002365,0.19735148549079895,0.5107544660568237,5.049825191497803,0.00577191635966301,0.070027194917202,0.5,1.75,0.09999999403953552,0.7999999523162842,6.5,0.7942808866500854,0.9045823812484741,0.00566539540886879,0.20571908354759216,0.7674902081489563,7.626087188720703,0.0048815105110406876,0.08430454134941101,0.5,0.9969135522842407,1.75,0.10000000149011612,0.800000011920929,0.6516131162643433,0.7942808866500854,12.85132122039795
6,1140,7.0,0.843582808971405,0.6118966341018677,0.0043255933560431,0.1564171463251114,0.4964684545993805,4.9228620529174805,0.004182277247309685,0.057872168719768524,0.5,1.6999998092651367,0.09999999403953552,0.7999999523162842,7.0,0.8214818835258484,0.8248779773712158,0.005436800420284271,0.17851808667182922,0.7104907035827637,7.070365905761719,0.0034540602937340736,0.07742370665073395,0.5,0.9969135522842407,1.7000000476837158,0.10000000149011612,0.800000011920929,0.6756818890571594,0.8214818835258484,11.882704734802246
7,1303,7.5,0.8695081472396851,0.5677129626274109,0.004262694623321295,0.13049186766147614,0.48311495780944824,4.800527572631836,0.003062216332182288,0.05030284821987152,0.5,1.6500000953674316,0.09999999403953552,0.7999999523162842,7.5,0.8402957320213318,0.8396661877632141,0.005334001500159502,0.1597042679786682,0.7444798946380615,7.417447090148926,0.0027351579628884792,0.0838446170091629,0.5,0.9969135522842407,1.649999976158142,0.10000000149011612,0.800000011920929,0.682352602481842,0.8402957320213318,12.44981575012207
8,1466,8.0,0.8881685733795166,0.5347064733505249,0.004179236479103565,0.11183140426874161,0.47243279218673706,4.70076847076416,0.0023559723049402237,0.0445108637213707,0.5,1.5999999046325684,0.09999999403953552,0.7999999523162842,8.0,0.8542425036430359,0.8004286289215088,0.005266211926937103,0.14575746655464172,0.7221752405166626,7.2016777992248535,0.0020074585918337107,0.07640425860881805,0.5,0.9969135522842407,1.600000023841858,0.10000000149011612,0.800000011920929,0.6931538581848145,0.8542425036430359,12.147368431091309
9,1629,8.0,0.8989545702934265,0.5131128430366516,0.004103156737983227,0.10104537010192871,0.4626816213130951,4.607114791870117,0.0019701882265508175,0.04151187464594841,0.5,1.5499998331069946,0.09999999403953552,0.7999999523162842,8.0,0.8590642213821411,0.7936607599258423,0.005258576013147831,0.1409357488155365,0.7157676219940186,7.140271186828613,0.001740533160045743,0.0795849934220314,0.5,0.9969135522842407,1.5499999523162842,0.10000000149011612,0.800000011920929,0.6989251971244812,0.8590642213821411,11.799951553344727
