epoch,step,train/dice,train/loss,train/loss_bnd,train/loss_dice,train/loss_pts,train/loss_pts_coord,train/loss_pts_hm,train/loss_seg,train/sigma_max,train/sigma_min,train/w_bnd_eff,train/w_pts_eff,train/w_seg_eff,val/dice,val/loss,val/loss_bnd,val/loss_dice,val/loss_pts,val/loss_pts_coord,val/loss_pts_hm,val/loss_seg,val/pt_vis_count,val/sigma_max,val/sigma_min,val/w_bnd_eff,val/w_pts_eff,val/w_seg_eff,val_balance_score,val_dice_epoch,val_pt_err_px
13,2603,0.9337747097015381,0.37182238698005676,0.0022376624401658773,0.06622523814439774,0.49482178688049316,4.94527530670166,0.000294255354674533,0.03580961003899574,2.3499999046325684,2.3499999046325684,10.0,0.5,1.0,0.8960981369018555,0.5351122617721558,0.003290139138698578,0.10390189290046692,0.6678059697151184,6.67566442489624,0.00023952711489982903,0.06440603733062744,1.0,2.3499999046325684,2.3499999046325684,10.0,0.5,1.0,0.7279731631278992,0.8960981369018555,11.017868995666504
14,2789,0.9317073225975037,0.38266026973724365,0.0023211988154798746,0.06829267740249634,0.5080385804176331,5.078230857849121,0.0002155094116460532,0.03713633492588997,2.299999952316284,2.299999952316284,10.0,0.5,1.0,0.8937690854072571,0.5412105917930603,0.0033652607817202806,0.10623092204332352,0.6792459487915039,6.790802001953125,0.0001657283864915371,0.061704106628894806,1.0,2.3000001907348633,2.3000001907348633,10.0,0.5,1.0,0.7236571907997131,0.8937690854072571,11.34520149230957
15,2975,0.9314686059951782,0.38389089703559875,0.002313148695975542,0.06853140890598297,0.5093439817428589,5.091992378234863,0.0001446723035769537,0.03755604848265648,2.25,2.25,10.0,0.5,1.0,0.8861902356147766,0.5454880595207214,0.003365417243912816,0.11380982398986816,0.6722209453582764,6.721059322357178,0.00011500355321913958,0.061913542449474335,1.0,2.25,2.25,10.0,0.5,1.0,0.7202091217041016,0.8861902356147766,11.22072696685791
16,3161,0.9334113001823425,0.37467309832572937,0.0022302463185042143,0.06658869236707687,0.4997346103191376,4.9966607093811035,6.857674452476203e-05,0.035914622247219086,2.200000047683716,2.200000047683716,10.0,0.5,1.0,0.8897058963775635,0.5858755111694336,0.0033902202267199755,0.11029418557882309,0.7510315775871277,7.5096588134765625,6.564680370502174e-05,0.06616327911615372,1.0,2.200000047683716,2.200000047683716,10.0,0.5,1.0,0.7098997235298157,0.8897058963775635,12.71744155883789
17,3347,0.9320092797279358,0.3869272768497467,0.0022971981670707464,0.06799066066741943,0.5171608328819275,5.1709980964660645,6.103129999246448e-05,0.03738422319293022,2.1500000953674316,2.1500000953674316,10.0,0.5,1.0,0.8820860385894775,0.5835287570953369,0.0035146053414791822,0.11791399121284485,0.717792809009552,7.177263259887695,6.646400288445875e-05,0.07157226651906967,1.0,2.1500000953674316,2.1500000953674316,10.0,0.5,1.0,0.7099464535713196,0.8820860385894775,12.136768341064453
18,3533,0.9329413771629333,0.37573808431625366,0.0022695427760481834,0.06705861538648605,0.4986025094985962,4.9855055809021,5.199561928748153e-05,0.036682743579149246,2.0999999046325684,2.0999999046325684,10.0,0.5,1.0,0.8913718461990356,0.5307658910751343,0.003273331094533205,0.10862817615270615,0.6486476063728333,6.485881328582764,5.9536268963711336e-05,0.06508056074380875,1.0,2.0999999046325684,2.0999999046325684,10.0,0.5,1.0,0.728813886642456,0.8913718461990356,10.61953353881836
19,3719,0.933993935585022,0.3731543719768524,0.0022524346131831408,0.0660061314702034,0.496835857629776,4.967826843261719,5.31461882928852e-05,0.03620599955320358,2.049999952316284,2.049999952316284,10.0,0.5,1.0,0.8875057697296143,0.5763111710548401,0.003417612286284566,0.11249428242444992,0.724407434463501,7.243406772613525,6.669949652859941e-05,0.0674370676279068,1.0,2.0500001907348633,2.0500001907348633,10.0,0.5,1.0,0.7120023965835571,0.8875057697296143,12.28425121307373
20,3905,0.9363372325897217,0.3635600209236145,0.002233310369774699,0.06366275250911713,0.4858173727989197,4.857533931732178,6.394662341335788e-05,0.03465544804930687,2.0,2.0,10.0,0.5,1.0,0.8825292587280273,0.5757530927658081,0.003379307221621275,0.11747074127197266,0.6846214532852173,6.845513343811035,7.010449189692736e-05,0.08217860013246536,1.0,2.0,2.0,10.0,0.5,1.0,0.716205894947052,0.8825292587280273,11.426081657409668
21,4091,0.9367938041687012,0.352879136800766,0.002207022625952959,0.06320614367723465,0.4821993410587311,4.821359157562256,6.340918480418622e-05,0.03453977033495903,1.9500000476837158,1.9500000476837158,10.0,0.4833332896232605,1.0,0.8956154584884644,0.5448814034461975,0.003343845484778285,0.10438448935747147,0.7103684544563293,7.102994918823242,6.891059456393123e-05,0.06371372193098068,1.0,1.9499999284744263,1.9499999284744263,10.0,0.4833333194255829,1.0,0.7185818552970886,0.8956154584884644,12.073525428771973
22,4277,0.938730776309967,0.3408700227737427,0.002161108423024416,0.06126922741532326,0.4818037152290344,4.817427635192871,6.094085256336257e-05,0.03314797580242157,1.899999976158142,1.899999976158142,10.0,0.46666663885116577,1.0,0.893052339553833,0.5323131084442139,0.0033490839414298534,0.10694769769906998,0.6720507144927979,6.719745635986328,7.61193223297596e-05,0.07825089991092682,1.0,1.9000000953674316,1.9000000953674316,10.0,0.46666663885116577,1.0,0.7260783910751343,0.893052339553833,11.025300979614258
23,4463,0.9407751560211182,0.32597020268440247,0.002153832698240876,0.05922485515475273,0.4731523096561432,4.730956554412842,5.6717304687481374e-05,0.032288454473018646,1.850000023841858,1.850000023841858,10.0,0.44999998807907104,1.0,0.895584762096405,0.5204961895942688,0.0033274281304329634,0.10441526025533676,0.7073900699615479,7.073212623596191,6.874941755086184e-05,0.06448116153478622,1.0,1.850000023841858,1.850000023841858,10.0,0.45000001788139343,1.0,0.7203104496002197,0.895584762096405,11.862750053405762
24,4649,0.9408186078071594,0.3170399069786072,0.0021566501818597317,0.05918136611580849,0.47088804841041565,4.708366870880127,5.133287777425721e-05,0.03224056959152222,1.7999999523162842,1.7999999523162842,10.0,0.4333333373069763,1.0,0.8842713236808777,0.5589677095413208,0.0034883329644799232,0.1157287210226059,0.742603600025177,7.4254021644592285,6.339946412481368e-05,0.08656071126461029,1.0,1.8000000715255737,1.8000000715255737,10.0,0.43333330750465393,1.0,0.7079516053199768,0.8842713236808777,12.549335479736328
25,4835,0.9439980983734131,0.2975340485572815,0.002070510061457753,0.056001923978328705,0.45783090591430664,4.577840328216553,4.688152694143355e-05,0.03006414696574211,1.75,1.75,10.0,0.4166666567325592,1.0,0.8895578384399414,0.5257232189178467,0.0033576209098100662,0.1104421615600586,0.7328815460205078,7.3282294273376465,5.855664858245291e-05,0.07633752375841141,1.0,1.75,1.75,10.0,0.4166666567325592,1.0,0.7124245762825012,0.8895578384399414,12.385154724121094
26,5021,0.9468274116516113,0.28117892146110535,0.0020205716136842966,0.05317258462309837,0.44747021794319153,4.474245548248291,4.56982379546389e-05,0.02881254255771637,1.7000000476837158,1.7000000476837158,10.0,0.4000000059604645,1.0,0.8908848166465759,0.49606600403785706,0.0033912216313183308,0.10911517590284348,0.6963014602661133,6.962446689605713,5.67654897167813e-05,0.07451803237199783,1.0,1.7000000476837158,1.7000000476837158,10.0,0.4000000059604645,1.0,0.7193231582641602,0.8908848166465759,11.645930290222168
27,5207,0.9479959011077881,0.27018070220947266,0.0020004096440970898,0.05200407654047012,0.4434802532196045,4.43437385559082,4.282345253159292e-05,0.028171749785542488,1.649999976158142,1.649999976158142,10.0,0.38333335518836975,1.0,0.8869894742965698,0.5016710758209229,0.0034041553735733032,0.11301052570343018,0.6990090608596802,6.989572048187256,5.189345756662078e-05,0.08666548877954483,1.0,1.6500000953674316,1.6500000953674316,10.0,0.38333332538604736,1.0,0.7162122130393982,0.8869894742965698,11.736943244934082
28,5393,0.9491344094276428,0.25904586911201477,0.0019502165960147977,0.05086558312177658,0.43969324231147766,4.396534442901611,3.98437914554961e-05,0.027457252144813538,1.600000023841858,1.600000023841858,10.0,0.36666664481163025,1.0,0.8929157257080078,0.47174230217933655,0.0033862765412777662,0.1070842370390892,0.6823350191116333,6.822874546051025,4.7529400035273284e-05,0.08060584217309952,1.0,1.600000023841858,1.600000023841858,10.0,0.366666704416275,1.0,0.7227975726127625,0.8929157257080078,11.384867668151855
29,5579,0.9495173692703247,0.2509584426879883,0.0019871736876666546,0.05048259720206261,0.438159316778183,4.38123083114624,3.623778320616111e-05,0.027248336002230644,1.5499999523162842,1.5499999523162842,10.0,0.3499999940395355,1.0,0.8947215676307678,0.4464693069458008,0.0033861917909234762,0.10527849197387695,0.6734102368354797,6.733691692352295,4.106094638700597e-05,0.07163528352975845,1.0,1.5499998331069946,1.5499998331069946,10.0,0.3500000238418579,1.0,0.7259718179702759,0.8947215676307678,11.148484230041504
30,5765,0.950247049331665,0.24073562026023865,0.0019543112721294165,0.04975287243723869,0.4340158998966217,4.339833736419678,3.2542742701480165e-05,0.026767661795020103,1.5,1.5,10.0,0.3333333432674408,1.0,0.8907791972160339,0.4532119035720825,0.0033762578386813402,0.10922084003686905,0.6910543441772461,6.910151958465576,3.909163933712989e-05,0.07987703382968903,1.0,1.5,1.5,10.0,0.3333333432674408,1.0,0.7200496196746826,0.8907791972160339,11.553801536560059
31,5951,0.9527494311332703,0.22603684663772583,0.0018739565275609493,0.047250572592020035,0.42484334111213684,4.248106002807617,3.269144144724123e-05,0.02551298961043358,1.5,1.5,10.0,0.3166666626930237,1.0,0.8955262303352356,0.43552976846694946,0.003358767833560705,0.10447368770837784,0.6928328275680542,6.927927017211914,4.010065094917081e-05,0.07807134091854095,1.0,1.5,1.5,10.0,0.3166666626930237,1.0,0.7227070331573486,0.8955262303352356,11.575986862182617
32,6137,0.9535340070724487,0.21772433817386627,0.0018915417604148388,0.046466048806905746,0.42475518584251404,4.247219085693359,3.326571095385589e-05,0.024916306138038635,1.5,1.5,10.0,0.30000001192092896,1.0,0.8975771069526672,0.4185939431190491,0.0034172944724559784,0.10242292284965515,0.6772952675819397,6.772550106048584,4.0282004192704335e-05,0.0788094699382782,1.0,1.5,1.5,10.0,0.30000001192092896,1.0,0.7264487743377686,0.8975771069526672,11.287633895874023
33,6323,0.9538012146949768,0.20915237069129944,0.001839750213548541,0.046198759227991104,0.422109454870224,4.220762729644775,3.3249012631131336e-05,0.024958405643701553,1.5,1.5,10.0,0.28333333134651184,1.0,0.8943331241607666,0.40905871987342834,0.003372957231476903,0.10566680878400803,0.6651075482368469,6.650685787200928,3.887363709509373e-05,0.08121522516012192,1.0,1.5,1.5,10.0,0.28333336114883423,1.0,0.7270816564559937,0.8943331241607666,10.999383926391602
34,6509,0.954704999923706,0.2001417577266693,0.0018228007247671485,0.04529501870274544,0.42042025923728943,4.203866004943848,3.3589822123758495e-05,0.024506665766239166,1.5,1.5,10.0,0.2666667103767395,1.0,0.8939971923828125,0.40194955468177795,0.0034385942853987217,0.10600274056196213,0.6800475716590881,6.800075054168701,4.0084010834107175e-05,0.08021485805511475,1.0,1.5,1.5,10.0,0.2666666805744171,1.0,0.7236407995223999,0.8939971923828125,11.3626708984375
