epoch,step,train/dice,train/loss,train/loss_bnd,train/loss_dice,train/loss_pts,train/loss_pts_coord,train/loss_pts_hm,train/loss_seg,train/sigma_max,train/sigma_min,train/w_bnd_eff,train/w_pts_eff,train/w_seg_eff,val/dice,val/loss,val/loss_bnd,val/loss_dice,val/loss_pts,val/loss_pts_coord,val/loss_pts_hm,val/loss_seg,val/pt_vis_count,val/sigma_max,val/sigma_min,val/w_bnd_eff,val/w_pts_eff,val/w_seg_eff,val_balance_score,val_dice_epoch,val_pt_err_px
13,2603,0.9369507431983948,0.3584759533405304,0.0022259140387177467,0.06304920464754105,0.4785109758377075,4.77621603012085,0.0008893960039131343,0.03391209989786148,2.3499999046325684,2.3499999046325684,10.0,0.5,1.0,0.9011497497558594,0.5413492918014526,0.0032319400925189257,0.09885033220052719,0.696899950504303,6.96193265914917,0.0007066710968501866,0.06172962486743927,1.0,2.3499999046325684,2.3499999046325684,10.0,0.5,1.0,0.726377010345459,0.9011497497558594,11.541610717773438
14,2789,0.9397169351577759,0.35008904337882996,0.0021515607368201017,0.060283031314611435,0.47147879004478455,4.70935583114624,0.0005431494791992009,0.032551053911447525,2.299999952316284,2.299999952316284,10.0,0.5,1.0,0.8953121900558472,0.5504538416862488,0.0033300656359642744,0.10468780994415283,0.6867573857307434,6.8632330894470215,0.0004340922459959984,0.06908664852380753,1.0,2.3000001907348633,2.3000001907348633,10.0,0.5,1.0,0.7250450849533081,0.8953121900558472,11.292702674865723
15,2975,0.9398969411849976,0.34795644879341125,0.0021572639234364033,0.06010302156209946,0.46779435873031616,4.674866676330566,0.00030766590498387814,0.03238363564014435,2.25,2.25,10.0,0.5,1.0,0.8940227627754211,0.5488592982292175,0.0033456955570727587,0.10597724467515945,0.6840322613716125,6.837560176849365,0.00027632821002043784,0.0674089714884758,1.0,2.25,2.25,10.0,0.5,1.0,0.7235550284385681,0.8940227627754211,11.374218940734863
16,3161,0.9415804147720337,0.342234343290329,0.002121813129633665,0.05841958150267601,0.4622648358345032,4.6209001541137695,0.00017485419812146574,0.03146421164274216,2.200000047683716,2.200000047683716,10.0,0.5,1.0,0.8934184312820435,0.554149329662323,0.003339412622153759,0.10658161342144012,0.6980160474777222,6.9786224365234375,0.00015380591503344476,0.06516551971435547,1.0,2.200000047683716,2.200000047683716,10.0,0.5,1.0,0.7212462425231934,0.8934184312820435,11.598831176757812
17,3347,0.9421415328979492,0.34000536799430847,0.002114982111379504,0.057858455926179886,0.45971015095710754,4.59608793258667,0.00010138218203792349,0.031142009422183037,2.1500000953674316,2.1500000953674316,10.0,0.5,1.0,0.8997482657432556,0.5486743450164795,0.0033213517162948847,0.10025167465209961,0.6874274611473083,6.873315811157227,9.593034337740391e-05,0.07149539142847061,1.0,2.1500000953674316,2.1500000953674316,10.0,0.5,1.0,0.7272201776504517,0.8997482657432556,11.347997665405273
18,3533,0.9445101618766785,0.32915088534355164,0.0020510684698820114,0.05548979714512825,0.44621679186820984,4.46147346496582,6.948149530217052e-05,0.030042001977562904,2.0999999046325684,2.0999999046325684,10.0,0.5,1.0,0.9011929035186768,0.5452815890312195,0.0032855579629540443,0.09880714118480682,0.6958268284797668,6.957583427429199,6.83818434481509e-05,0.06570545583963394,1.0,2.0999999046325684,2.0999999046325684,10.0,0.5,1.0,0.726545512676239,0.9011929035186768,11.525074005126953
19,3719,0.9465406537055969,0.3245185613632202,0.002032456686720252,0.05345931276679039,0.4439225196838379,4.4386491775512695,5.7596698752604425e-05,0.02877342514693737,2.049999952316284,2.049999952316284,10.0,0.5,1.0,0.8955686688423157,0.56550133228302,0.003371607046574354,0.10443135350942612,0.7110794186592102,7.110160827636719,6.330191536108032e-05,0.07181417942047119,1.0,2.0500001907348633,2.0500001907348633,10.0,0.5,1.0,0.7200129628181458,0.8955686688423157,11.897197723388672
20,3905,0.9476362466812134,0.32037508487701416,0.0020063850097358227,0.052363693714141846,0.43923571705818176,4.391805171966553,5.5171953135868534e-05,0.028329694643616676,2.0,2.0,10.0,0.5,1.0,0.8940508365631104,0.5629761219024658,0.0034534491132944822,0.10594919323921204,0.6927464604377747,6.926876544952393,5.882042023586109e-05,0.07611913979053497,1.0,2.0,2.0,10.0,0.5,1.0,0.7227640748023987,0.8940508365631104,11.466880798339844
21,4091,0.9482380151748657,0.3114302456378937,0.001995818456634879,0.05176199600100517,0.43807584047317505,4.380220413208008,5.381075243349187e-05,0.027973391115665436,1.9500000476837158,1.9500000476837158,10.0,0.4833332896232605,1.0,0.8956303000450134,0.5540978312492371,0.0033865454606711864,0.10436975210905075,0.7062395215034485,7.061787128448486,6.077256330172531e-05,0.07451353222131729,1.0,1.9499999284744263,1.9499999284744263,10.0,0.4833333194255829,1.0,0.7221103310585022,0.8956303000450134,11.652970314025879
22,4277,0.9488182663917542,0.2993929386138916,0.001975161489099264,0.0511818565428257,0.43077391386032104,4.307176113128662,5.6254368246300146e-05,0.027431633323431015,1.899999976158142,1.899999976158142,10.0,0.46666663885116577,1.0,0.900065004825592,0.528539776802063,0.003360217669978738,0.09993501752614975,0.7008358836174011,7.00771951675415,6.393191870301962e-05,0.06794582307338715,1.0,1.9000000953674316,1.9000000953674316,10.0,0.46666663885116577,1.0,0.7247840762138367,0.900065004825592,11.651457786560059
23,4463,0.9498044848442078,0.2919732928276062,0.001984043512493372,0.050195444375276566,0.4333091378211975,4.332546234130859,5.4493215429829434e-05,0.026948314160108566,1.850000023841858,1.850000023841858,10.0,0.44999998807907104,1.0,0.8950616121292114,0.5410669445991516,0.003450534539297223,0.10493837296962738,0.7206512689590454,7.2059006690979,6.118226883700117e-05,0.07733014225959778,1.0,1.850000023841858,1.850000023841858,10.0,0.45000001788139343,1.0,0.7178199887275696,0.8950616121292114,12.125974655151367
24,4649,0.9512592554092407,0.2781761586666107,0.0019416792783886194,0.04874076694250107,0.42414945363998413,4.240975379943848,5.192788376007229e-05,0.02622046507894993,1.7999999523162842,1.7999999523162842,10.0,0.4333333373069763,1.0,0.8946990966796875,0.5230023264884949,0.00342179904691875,0.10530096292495728,0.7099674940109253,7.09907865524292,5.96799909544643e-05,0.07583079487085342,1.0,1.8000000715255737,1.8000000715255737,10.0,0.43333330750465393,1.0,0.7197928428649902,0.8946990966796875,11.861102104187012
25,4835,0.9518178105354309,0.26958680152893066,0.0019143425161018968,0.048182230442762375,0.4228317141532898,4.2278218269348145,4.9546390073373914e-05,0.026081254705786705,1.75,1.75,10.0,0.4166666567325592,1.0,0.8979774117469788,0.5013735890388489,0.003394122002646327,0.10202251374721527,0.7008078098297119,7.007530689239502,5.466885704663582e-05,0.0734066590666771,1.0,1.75,1.75,10.0,0.4166666567325592,1.0,0.7235347032546997,0.8979774117469788,11.651081085205078
26,5021,0.9528887271881104,0.25949332118034363,0.0019141393713653088,0.04711119830608368,0.4196740388870239,4.1962738037109375,4.668105611926876e-05,0.025371117517352104,1.7000000476837158,1.7000000476837158,10.0,0.4000000059604645,1.0,0.8978878855705261,0.49654462933540344,0.003413058817386627,0.10211214423179626,0.7080628275871277,7.080100059509277,5.27796582900919e-05,0.07707677036523819,1.0,1.7000000476837158,1.7000000476837158,10.0,0.4000000059604645,1.0,0.7223235964775085,0.8978878855705261,11.78757381439209
27,5207,0.9535184502601624,0.2506595849990845,0.0018915075343102217,0.04648158326745033,0.4183650612831116,4.183208465576172,4.419196193339303e-05,0.024889659136533737,1.649999976158142,1.649999976158142,10.0,0.38333335518836975,1.0,0.8957575559616089,0.4874636232852936,0.0034304633736610413,0.10424244403839111,0.7033278346061707,7.032782554626465,4.955402619089e-05,0.07930754125118256,1.0,1.6500000953674316,1.6500000953674316,10.0,0.38333332538604736,1.0,0.7219738960266113,0.8957575559616089,11.677942276000977
28,5393,0.9535441994667053,0.24410592019557953,0.0018700953805819154,0.04645581543445587,0.4194161593914032,4.1937336921691895,4.27952290920075e-05,0.025163235142827034,1.600000023841858,1.600000023841858,10.0,0.36666664481163025,1.0,0.8981188535690308,0.4724205434322357,0.0034259457606822252,0.10188112407922745,0.7064316868782043,7.063833236694336,4.8356945626437664e-05,0.07725498080253601,1.0,1.600000023841858,1.600000023841858,10.0,0.366666704416275,1.0,0.7229813933372498,0.8981188535690308,11.726129531860352
29,5579,0.9542636871337891,0.23466654121875763,0.0018818702083081007,0.04573633149266243,0.41588452458381653,4.158434867858887,4.105850530322641e-05,0.02455192431807518,1.5499999523162842,1.5499999523162842,10.0,0.3499999940395355,1.0,0.89511638879776,0.4668792188167572,0.00344938226044178,0.10488361865282059,0.7027586698532104,7.027140140533447,4.46691810793709e-05,0.08153623342514038,1.0,1.5499998331069946,1.5499998331069946,10.0,0.3500000238418579,1.0,0.7219228744506836,0.89511638879776,11.638812065124512
30,5765,0.9552019238471985,0.22524261474609375,0.0018428704934194684,0.04479808360338211,0.4137551486492157,4.137166500091553,3.849592758342624e-05,0.02409745752811432,1.5,1.5,10.0,0.3333333432674408,1.0,0.8971894383430481,0.44949305057525635,0.003468986600637436,0.10281060636043549,0.6940844655036926,6.9404168128967285,4.2730793211376294e-05,0.0806310847401619,1.0,1.5,1.5,10.0,0.3333333432674408,1.0,0.7244589328765869,0.8971894383430481,11.488593101501465
31,5951,0.9559162855148315,0.21646375954151154,0.001818777760490775,0.04408366605639458,0.41235795617103577,4.1231889724731445,3.904956975020468e-05,0.023612292483448982,1.5,1.5,10.0,0.3166666626930237,1.0,0.8955100178718567,0.4439723789691925,0.003501706290990114,0.10448995977640152,0.6996535062789917,6.9961090087890625,4.262844595359638e-05,0.08290839940309525,1.0,1.5,1.5,10.0,0.3166666626930237,1.0,0.7224826216697693,0.8955100178718567,11.60100269317627
32,6137,0.9560099840164185,0.209000825881958,0.0018140150932595134,0.04399000108242035,0.4108333885669708,4.107944488525391,3.894302062690258e-05,0.023620672523975372,1.5,1.5,10.0,0.30000001192092896,1.0,0.8968901038169861,0.43084481358528137,0.003496963530778885,0.1031099408864975,0.7015181183815002,7.014756202697754,4.247302786097862e-05,0.0823097750544548,1.0,1.5,1.5,10.0,0.30000001192092896,1.0,0.7229405045509338,0.8968901038169861,11.644266128540039
33,6323,0.9564915299415588,0.20118185877799988,0.0018080229638144374,0.04350842535495758,0.41028591990470886,4.102469444274902,3.8944028347032145e-05,0.02334553748369217,1.5,1.5,10.0,0.28333333134651184,1.0,0.8944008946418762,0.4269525706768036,0.003508774796500802,0.10559916496276855,0.7101309895515442,7.100882053375244,4.278882988728583e-05,0.08506189286708832,1.0,1.5,1.5,10.0,0.28333336114883423,1.0,0.7196593880653381,0.8944008946418762,11.855671882629395
34,6509,0.9567344188690186,0.19386710226535797,0.0018095781560987234,0.04326549544930458,0.4093776047229767,4.093385696411133,3.9017144445097074e-05,0.023338448256254196,1.5,1.5,10.0,0.2666667103767395,1.0,0.8951361775398254,0.4114501476287842,0.0035113494377583265,0.10486380010843277,0.7022146582603455,7.021718978881836,4.273814192856662e-05,0.08421560376882553,1.0,1.5,1.5,10.0,0.2666666805744171,1.0,0.7214400768280029,0.8951361775398254,11.69687271118164
