epoch,step,train/beta_eff,train/dice,train/loss,train/loss_bnd,train/loss_dice,train/loss_pts,train/loss_pts_coord,train/loss_pts_hm,train/loss_seg,train/offset_gain_eff,train/sigma_eff,train/w_bnd_eff,train/w_pts_eff,val/beta_eff,val/dice,val/loss,val/loss_bnd,val/loss_dice,val/loss_pts,val/loss_pts_coord,val/loss_pts_hm,val/loss_seg,val/offset_gain_eff,val/pt_vis_count,val/sigma_eff,val/w_bnd_eff,val/w_pts_eff,val_balance_score,val_dice_epoch,val_pt_err_px
13,2281,8.0,0.9256325960159302,0.45399823784828186,0.003968148026615381,0.07436744123697281,0.4341343939304352,4.327845573425293,0.0013498287880793214,0.03192650526762009,0.5,1.5,0.09999999403953552,0.7999999523162842,8.0,0.8710552453994751,0.806128978729248,0.005151895806193352,0.1289447695016861,0.7263513803482056,7.252211570739746,0.0011302351485937834,0.09558787941932678,0.5,0.9969135522842407,1.5,0.10000000149011612,0.800000011920929,0.7031581401824951,0.8710552453994751,12.157596588134766
14,2444,8.0,0.9295114874839783,0.4440457224845886,0.003962391056120396,0.07048849016427994,0.42812544107437134,4.269515514373779,0.0011738782050088048,0.03066069260239601,0.5,1.5,0.09999999403953552,0.7999999523162842,8.0,0.8724789023399353,0.8021140694618225,0.005121034104377031,0.12752115726470947,0.731438398361206,7.302852630615234,0.0011531482450664043,0.08893008530139923,0.5,0.9969135522842407,1.5,0.10000000149011612,0.800000011920929,0.7034050226211548,0.8724789023399353,12.232386589050293
15,2607,8.0,0.93305903673172,0.4336106777191162,0.003923002164810896,0.0669410303235054,0.4212774634361267,4.2013325691223145,0.001144207431934774,0.029255356639623642,0.5,1.5,0.09999999403953552,0.7999999523162842,8.0,0.8755760192871094,0.8130857944488525,0.00504649244248867,0.12442398071289062,0.7425603866577148,7.414376735687256,0.0011227410286664963,0.09410879015922546,0.5,0.9969135522842407,1.5,0.10000000149011612,0.800000011920929,0.7055108547210693,0.8755760192871094,12.201842308044434
16,2770,8.0,0.9360250234603882,0.42596855759620667,0.0038495194166898727,0.06397498399019241,0.416591614484787,4.155420780181885,0.0010494837770238519,0.028335347771644592,0.5,1.5,0.09999999403953552,0.7999999523162842,8.0,0.8753288984298706,0.7876195907592773,0.004929515533149242,0.1246710866689682,0.7110334634780884,7.101410865783691,0.0008924076100811362,0.09362868964672089,0.5,0.9969135522842407,1.5,0.10000000149011612,0.800000011920929,0.7088666558265686,0.8753288984298706,11.778266906738281
17,2933,8.0,0.9386709928512573,0.4185901880264282,0.003815410891547799,0.06132897362112999,0.4117484390735626,4.108497142791748,0.0008987319888547063,0.027480902150273323,0.5,1.5,0.09999999403953552,0.7999999523162842,8.0,0.8796478509902954,0.7923422455787659,0.004826254211366177,0.12035215646028519,0.7172234058380127,7.163309097290039,0.0008924180874601007,0.09772875905036926,0.5,0.9969135522842407,1.5,0.10000000149011612,0.800000011920929,0.7094255089759827,0.8796478509902954,12.02197265625
18,3096,8.0,0.939984142780304,0.4152272045612335,0.0037683716509491205,0.06001574173569679,0.409466028213501,4.0846052169799805,0.0010055374586954713,0.02726179175078869,0.6000000238418579,1.5,0.09999999403953552,0.7999999523162842,8.0,0.8756082057952881,0.8090969324111938,0.004789829254150391,0.12439179420471191,0.7306724786758423,7.297492027282715,0.0009232095326296985,0.09968814998865128,0.6000000238418579,0.9969135522842407,1.5,0.10000000149011612,0.800000011920929,0.7047869563102722,0.8756082057952881,12.293806076049805
19,3259,8.0,0.9429481029510498,0.4048599302768707,0.003671752754598856,0.05705186352133751,0.402410626411438,4.015334606170654,0.0008771609282121062,0.02551240287721157,0.7000000476837158,1.5,0.09999999403953552,0.7999999523162842,8.0,0.8741974234580994,0.8282573819160461,0.00477217324078083,0.12580257654190063,0.7627890110015869,7.620189189910889,0.0007701303111389279,0.09174631536006927,0.699999988079071,0.9969135522842407,1.5,0.10000000149011612,0.800000011920929,0.6992318034172058,0.8741974234580994,12.894643783569336
20,3422,8.0,0.9448325037956238,0.4018234312534332,0.0036849835887551308,0.05516742542386055,0.40188533067703247,4.01066780090332,0.0008184658945538104,0.02477928437292576,0.7999999523162842,1.5,0.09999999403953552,0.7999999523162842,8.0,0.8801429271697998,0.8060029745101929,0.004793514497578144,0.11985704302787781,0.7412371635437012,7.404322624206543,0.0008048564777709544,0.09267681837081909,0.800000011920929,0.9969135522842407,1.5,0.10000000149011612,0.800000011920929,0.7057590484619141,0.8801429271697998,12.513235092163086
21,3585,8.0,0.946395754814148,0.38718491792678833,0.003705820767208934,0.053604207932949066,0.3991348147392273,3.9839937686920166,0.00073541997699067,0.024545885622501373,0.9000000357627869,1.5,0.09999999403953552,0.7733333110809326,8.0,0.8817816376686096,0.8044663667678833,0.004765258636325598,0.11821834743022919,0.7610042691230774,7.603650093078613,0.0006392253562808037,0.09726157784461975,0.8999999761581421,0.9969135522842407,1.5,0.10000000149011612,0.7733333110809326,0.7034294009208679,0.8817816376686096,12.940983772277832
22,3748,8.0,0.9475705027580261,0.3702738285064697,0.0036779632791876793,0.05242956057190895,0.39373791217803955,3.930797576904297,0.0006581713096238673,0.023485464975237846,1.0,1.5,0.09999999403953552,0.746666669845581,8.0,0.8781617283821106,0.7834082841873169,0.004767352249473333,0.12183824181556702,0.7502650022506714,7.496447563171387,0.0006202301010489464,0.10089544951915741,1.0,0.9969135522842407,1.5,0.10000000149011612,0.746666669845581,0.7034549713134766,0.8781617283821106,12.655451774597168
