epoch,step,train/dice,train/loss,train/loss_bnd,train/loss_dice,train/loss_pts,train/loss_pts_coord,train/loss_pts_hm,train/loss_seg,train/sigma_max,train/sigma_min,train/w_bnd_eff,train/w_pts_eff,train/w_seg_eff,val/dice,val/loss,val/loss_bnd,val/loss_dice,val/loss_pts,val/loss_pts_coord,val/loss_pts_hm,val/loss_seg,val/pt_vis_count,val/sigma_max,val/sigma_min,val/w_bnd_eff,val/w_pts_eff,val/w_seg_eff,val_balance_score,val_dice_epoch,val_pt_err_px
10,2045,0.9037268757820129,0.5096745491027832,0.002957658376544714,0.09627313166856766,0.6563551425933838,6.518311023712158,0.004524038173258305,0.055647265166044235,2.5,2.5,10.0,0.5,1.0,0.8714618682861328,0.6241037249565125,0.0038694473914802074,0.1285381019115448,0.7490149736404419,7.450479984283447,0.00396696338430047,0.08236363530158997,1.0,2.5,2.5,10.0,0.5,1.0,0.6991116404533386,0.8714618682861328,12.697030067443848
11,2231,0.9083945751190186,0.49482443928718567,0.0028225728310644627,0.09160540997982025,0.6445515155792236,6.4106550216674805,0.003486062865704298,0.05271752551198006,2.450000047683716,2.450000047683716,10.0,0.5,1.0,0.8683242797851562,0.6313822865486145,0.003853159723803401,0.13167577981948853,0.7534385919570923,7.507315635681152,0.0027069547213613987,0.0844556912779808,1.0,2.450000047683716,2.450000047683716,10.0,0.5,1.0,0.6974256634712219,0.8683242797851562,12.671738624572754
12,2417,0.9115595817565918,0.47441813349723816,0.002699362114071846,0.08844037353992462,0.6172283291816711,6.145901679992676,0.0026381558272987604,0.0503699891269207,2.4000000953674316,2.4000000953674316,10.0,0.5,1.0,0.8896052241325378,0.5539143681526184,0.0035391892306506634,0.11039483547210693,0.693831741809845,6.9170002937316895,0.0021316830534487963,0.06121177226305008,1.0,2.4000000953674316,2.4000000953674316,10.0,0.5,1.0,0.7191357016563416,0.8896052241325378,11.578165054321289
13,2603,0.9181523323059082,0.4380388855934143,0.002583414549008012,0.08184760808944702,0.5699424743652344,5.683396816253662,0.0016027404926717281,0.0453859344124794,2.3499999046325684,2.3499999046325684,10.0,0.5,1.0,0.8969088792800903,0.5271480679512024,0.003427219344303012,0.10309109836816788,0.6615986227989197,6.603737831115723,0.0012248469283804297,0.05898544564843178,1.0,2.3499999046325684,2.3499999046325684,10.0,0.5,1.0,0.7294270396232605,0.8969088792800903,10.911567687988281
14,2789,0.9230973720550537,0.4175926148891449,0.0024568031076341867,0.07690272480249405,0.5468659996986389,5.4628520011901855,0.0005807994166389108,0.04268890246748924,2.299999952316284,2.299999952316284,10.0,0.5,1.0,0.8875699043273926,0.5631211400032043,0.003354497719556093,0.11243011057376862,0.7018393278121948,7.014214515686035,0.00041792227420955896,0.06622640043497086,1.0,2.3000001907348633,2.3000001907348633,10.0,0.5,1.0,0.7173192501068115,0.8875699043273926,11.647680282592773
15,2975,0.9244195222854614,0.4132256805896759,0.0024368606973439455,0.07558051496744156,0.5436042547225952,5.433597564697266,0.00024445363669656217,0.04147442802786827,2.25,2.25,10.0,0.5,1.0,0.8902537226676941,0.5515084862709045,0.0034230989404022694,0.10974618047475815,0.6847181916236877,6.844939231872559,0.0002242668706458062,0.06517220288515091,1.0,2.25,2.25,10.0,0.5,1.0,0.7209503650665283,0.8902537226676941,11.41348934173584
16,3161,0.9260796904563904,0.40929871797561646,0.002417774172499776,0.07392033189535141,0.5399914979934692,5.398653507232666,0.00012614578008651733,0.041204892098903656,2.200000047683716,2.200000047683716,10.0,0.5,1.0,0.893937885761261,0.5251206755638123,0.003411016194149852,0.106062151491642,0.6566242575645447,6.565222263336182,0.00010209128231508657,0.056636229157447815,1.0,2.200000047683716,2.200000047683716,10.0,0.5,1.0,0.7279551029205322,0.893937885761261,10.877655029296875
17,3347,0.926859974861145,0.4049142003059387,0.002384783234447241,0.07314005494117737,0.5351302027702332,5.3504180908203125,8.837015775498003e-05,0.040361206978559494,2.1500000953674316,2.1500000953674316,10.0,0.5,1.0,0.8913822174072266,0.5387375354766846,0.003362937131896615,0.10861779749393463,0.6693066358566284,6.69216251373291,9.035575931193307e-05,0.06183702498674393,1.0,2.1500000953674316,2.1500000953674316,10.0,0.5,1.0,0.7243160009384155,0.8913822174072266,11.109662055969238
18,3533,0.9289101362228394,0.39634713530540466,0.002345975721254945,0.07108990848064423,0.5252360701560974,5.251528263092041,8.315971354022622e-05,0.039179421961307526,2.0999999046325684,2.0999999046325684,10.0,0.5,1.0,0.8930773138999939,0.5424851179122925,0.003411391982808709,0.10692265629768372,0.6690493226051331,6.689751625061035,7.41323601687327e-05,0.06692387163639069,1.0,2.0999999046325684,2.0999999046325684,10.0,0.5,1.0,0.725892961025238,0.8930773138999939,11.04747200012207
19,3719,0.9294189214706421,0.3961413502693176,0.0023425580002367496,0.07058108597993851,0.5255962014198303,5.255191802978516,7.703645678702742e-05,0.03933656960725784,2.049999952316284,2.049999952316284,10.0,0.5,1.0,0.8869381546974182,0.617472231388092,0.0034342389553785324,0.1130618005990982,0.7967123985290527,7.966066360473633,0.0001057829285855405,0.07171183824539185,1.0,2.0500001907348633,2.0500001907348633,10.0,0.5,1.0,0.7006545662879944,0.8869381546974182,13.740046501159668
20,3905,0.9328435063362122,0.3780286908149719,0.002270045690238476,0.06715646386146545,0.5027187466621399,5.0265889167785645,5.9797570429509506e-05,0.036812424659729004,2.0,2.0,10.0,0.5,1.0,0.8943244218826294,0.5421157479286194,0.003362055169418454,0.10567554086446762,0.6694086194038391,6.693382263183594,7.03674231772311e-05,0.06811528652906418,1.0,2.0,2.0,10.0,0.5,1.0,0.7263540029525757,0.8943244218826294,11.079329490661621
21,4091,0.9369838237762451,0.353892982006073,0.002211308339610696,0.0630161240696907,0.4850892126560211,4.85034704208374,5.446814975584857e-05,0.03430403769016266,1.9500000476837158,1.9500000476837158,10.0,0.4833332896232605,1.0,0.8934326171875,0.5313041806221008,0.0033565510530024767,0.10656748712062836,0.6719887256622314,6.719241619110107,6.453032983699813e-05,0.06637666374444962,1.0,1.9499999284744263,1.9499999284744263,10.0,0.4833333194255829,1.0,0.7260326147079468,0.8934326171875,11.055618286132812
22,4277,0.9392242431640625,0.33805835247039795,0.0021717646159231663,0.06077578663825989,0.47673162817955017,4.766800403594971,5.155932012712583e-05,0.03309016674757004,1.899999976158142,1.899999976158142,10.0,0.46666663885116577,1.0,0.8983790278434753,0.5150880813598633,0.0033375818748027086,0.10162101686000824,0.6709551811218262,6.708909034729004,6.431211659219116e-05,0.06697878986597061,1.0,1.9000000953674316,1.9000000953674316,10.0,0.46666663885116577,1.0,0.7284911274909973,0.8983790278434753,11.112224578857422
23,4463,0.9390252828598022,0.32931196689605713,0.0021954772528260946,0.06097465381026268,0.4738314151763916,4.737849712371826,4.6468259824905545e-05,0.033158380538225174,1.850000023841858,1.850000023841858,10.0,0.44999998807907104,1.0,0.8901337385177612,0.5272818803787231,0.0034299578983336687,0.10986632853746414,0.6905718445777893,6.905056953430176,6.616554310312495e-05,0.0723586305975914,1.0,1.850000023841858,1.850000023841858,10.0,0.45000001788139343,1.0,0.7186899185180664,0.8901337385177612,11.66733455657959
24,4649,0.9409122467041016,0.31736165285110474,0.0021706758998334408,0.05908773094415665,0.47181233763694763,4.717671871185303,4.515968248597346e-05,0.0321151502430439,1.7999999523162842,1.7999999523162842,10.0,0.4333333373069763,1.0,0.8909722566604614,0.5042012333869934,0.0034058736637234688,0.10902775824069977,0.6752232909202576,6.751656532287598,5.761463398812339e-05,0.0685180202126503,1.0,1.8000000715255737,1.8000000715255737,10.0,0.43333330750465393,1.0,0.7231165766716003,0.8909722566604614,11.216422080993652
25,4835,0.941866397857666,0.30655673146247864,0.0021353026386350393,0.05813353881239891,0.46843650937080383,4.683939456939697,4.25348334829323e-05,0.03188830986618996,1.75,1.75,10.0,0.4166666567325592,1.0,0.8973588943481445,0.4747124910354614,0.0033417181111872196,0.10264109820127487,0.6580144166946411,6.579590320587158,5.5367232562275603e-05,0.06448153406381607,1.0,1.75,1.75,10.0,0.4166666567325592,1.0,0.7303115725517273,0.8973588943481445,10.844595909118652
26,5021,0.9432433843612671,0.29476669430732727,0.0021330788731575012,0.05675659328699112,0.46401578187942505,4.639730453491211,4.270318822818808e-05,0.03107301890850067,1.7000000476837158,1.7000000476837158,10.0,0.4000000059604645,1.0,0.8988134860992432,0.47224923968315125,0.003352096537128091,0.10118656605482101,0.6673406958580017,6.672884464263916,5.222611434874125e-05,0.07060542702674866,1.0,1.7000000476837158,1.7000000476837158,10.0,0.4000000059604645,1.0,0.7288685441017151,0.8988134860992432,11.099222183227539
27,5207,0.9439004063606262,0.28505203127861023,0.0021144128404557705,0.05609956756234169,0.4622647762298584,4.622258186340332,3.899936200468801e-05,0.030606847256422043,1.649999976158142,1.649999976158142,10.0,0.38333335518836975,1.0,0.8908570408821106,0.4789714813232422,0.0033886830788105726,0.10914301872253418,0.6872719526290894,6.872188091278076,5.314704685588367e-05,0.07248739153146744,1.0,1.6500000953674316,1.6500000953674316,10.0,0.38333332538604736,1.0,0.7203335762023926,0.8908570408821106,11.52628231048584
28,5393,0.9436435699462891,0.2766842246055603,0.002089164685457945,0.05635643005371094,0.4598270654678345,4.597905158996582,3.651418228400871e-05,0.03083290532231331,1.600000023841858,1.600000023841858,10.0,0.36666664481163025,1.0,0.8879435658454895,0.478192001581192,0.0033956782426685095,0.1120564416050911,0.6992859840393066,6.992319107055664,5.399839210440405e-05,0.0757739245891571,1.0,1.600000023841858,1.600000023841858,10.0,0.366666704416275,1.0,0.7170752882957458,0.8879435658454895,11.702664375305176
29,5579,0.9448839426040649,0.26544252038002014,0.002094571478664875,0.055116038769483566,0.45595499873161316,4.559154510498047,3.955843567382544e-05,0.029796497896313667,1.5499999523162842,1.5499999523162842,10.0,0.3499999940395355,1.0,0.8931106925010681,0.4587343633174896,0.0033702589571475983,0.1068892776966095,0.7023874521255493,7.023301124572754,5.727551251766272e-05,0.07230690121650696,1.0,1.5499998331069946,1.5499998331069946,10.0,0.3500000238418579,1.0,0.7192651629447937,0.8931106925010681,11.81040096282959
30,5765,0.9463001489639282,0.25502637028694153,0.0020561041310429573,0.053699932992458344,0.45405063033103943,4.540071964263916,4.3437365093268454e-05,0.029415186494588852,1.5,1.5,10.0,0.3333333432674408,1.0,0.8916240334510803,0.4463009834289551,0.003373532323166728,0.10837605595588684,0.6903303265571594,6.90286922454834,4.3364550947444513e-05,0.07407951354980469,1.0,1.5,1.5,10.0,0.3333333432674408,1.0,0.7199509739875793,0.8916240334510803,11.624364852905273
31,5951,0.946666419506073,0.24603357911109924,0.0020480179227888584,0.053333599120378494,0.4519835412502289,4.519495487213135,3.4009350201813504e-05,0.029091669246554375,1.5,1.5,10.0,0.3166666626930237,1.0,0.8943331241607666,0.4234587252140045,0.003374376567080617,0.10566683858633041,0.6665564775466919,6.665109634399414,4.555447958409786e-05,0.07297191768884659,1.0,1.5,1.5,10.0,0.3166666626930237,1.0,0.7265048623085022,0.8943331241607666,11.063166618347168
32,6137,0.9489967823028564,0.231896311044693,0.001994193298742175,0.05100317299365997,0.4443402588367462,4.443074703216553,3.2783791539259255e-05,0.02764911763370037,1.5,1.5,10.0,0.30000001192092896,1.0,0.8930984139442444,0.42457708716392517,0.0033959101419895887,0.10690153390169144,0.6838651299476624,6.8381805419921875,4.7090521547943354e-05,0.07855689525604248,1.0,1.5,1.5,10.0,0.30000001192092896,1.0,0.722761869430542,0.8930984139442444,11.401496887207031
33,6323,0.9507337808609009,0.2200782746076584,0.0019588239956647158,0.04926614835858345,0.4393053650856018,4.392739772796631,3.1407838832819834e-05,0.02675403095781803,1.5,1.5,10.0,0.28333333134651184,1.0,0.8930954337120056,0.40885987877845764,0.003366690594702959,0.1069045439362526,0.684948205947876,6.849053382873535,4.287950287107378e-05,0.07421980053186417,1.0,1.5,1.5,10.0,0.28333336114883423,1.0,0.7225760817527771,0.8930954337120056,11.422588348388672
34,6509,0.9507227540016174,0.21222665905952454,0.0019609201699495316,0.049277305603027344,0.43606218695640564,4.360316276550293,3.059413211303763e-05,0.02705691196024418,1.5,1.5,10.0,0.2666667103767395,1.0,0.8926022052764893,0.4053735136985779,0.0033905154559761286,0.10739779472351074,0.691818118095398,6.917731285095215,4.499644273892045e-05,0.0795857235789299,1.0,1.5,1.5,10.0,0.2666666805744171,1.0,0.720967710018158,0.8926022052764893,11.574228286743164
